sentence,cluster_label,dim1,dim2
"The Constant is the debut studio album by English band I Blame Coco, released on 1 October 2010 by Island Records.
",0,8.941855,4.08666
"The ""official letter"" places blame squarely on the United Colonies of New England for causing the war by provoking the Narragansetts.
",1,-1.5861167,1.039926
"Consequently, King Julien tends to blame Willie for things he is not even responsible for.
",2,1.2749411,-2.2786534
"Usually, this behavior leads to poor or non-existent studying habits which most likely are to blame for their grades.
",2,-0.12786171,-2.2856166
"As described in a film magazine, British nobleman Bertie Cecil (Heyes) takes upon himself the blame for his brother's forgeries and, when supposed dead, enlists in the French Foreign Legion, serving in Algiers.
",1,-2.6726933,1.8383734
"Ironically, the ""kujen loe"" concept applied to Albert Loeak who was not the biological son of Lobokkij Loeak despite what many are led to believe as it also applied to Imata Kabua, Manini Kabua, Anjojo Kabua, Mike Kabua, Kabua Kabua, Laelan Kabua, Anjua Loeak, etc but however given Amata's political visibility, he is more referenced, it is possible that racism is to blame as is political jealousy which is common in Marshallese politics.
",2,0.14097707,-2.918591
"Police had not investigated Hernandez for the murder, and at trial, prosecutor Steve Schwietz referred to Hernandez as a ""phantom"" because DeLuna was unable to identify any specific individual as the Carlos Hernandez he was placing the blame on, despite having been shown mug shots of every Carlos Hernandez in the Corpus Christi system (including the Carlos Hernandez that the Columbia team later focused on).
",1,-2.9421654,2.107738
"On the side of De Guzman and Gen. Almonte however, they also lay the blame on Executive Secretary Joker Arroyo, and Philippine Ambassador to Bern, Luis Ascalon, aside from Ordoñez and Salonga.
",1,-2.5580769,1.8781161
"Houston went on to lose the remaining fourteen games of the season, leading some players to blame Vanilla Ice for the losing streak.
",2,2.2517576,-2.5167162
"They added a rider that no blame should be attached to Shirlaw, nor any of the other hospital staff, but suggested that in future a medical practitioner be called in to administer the anaesthetic.
",1,-1.2302662,2.154047
"Additional blame was placed on the maintenance team trying to rectify this problem, which failed to notify the controllers and the train crews about track work they were conducting.
",1,-1.3247248,2.0779479
"The song contains the line ""When a dude's gettin bullied and shoots up his school, and they blame it on Marilyn..."", referring to either Eric Harris or Dylan Klebold, the bullied perpetrators of the Columbine High School massacre which took place the previous year, and the resulting media backlash against Marilyn Manson.
",2,0.6080003,-1.0678765
"Negligent chaperones could be prosecuted under various laws, placing the blame on those who failed in their responsibilities as guardians rather than on the victim.
",1,-2.9737084,1.4208424
"He said ""I don’t blame Dusty for what happened to me,"" observing that Baker had to balance how often to use the pitchers with making decisions that would help the Cubs win.
",2,1.4814109,-2.5210629
"Before scientists knew the cause of spongiform encephalopathies, they hypothesized that small virus particles, which they termed virions, were to blame.
",2,-0.44925874,-0.75169635
"The Ashworths then think Justin is to blame.
",2,-0.28990936,-1.3799015
"When asked ""which group ... is more likely to use violence""; 32% of respondents said white nationalists, 10% said anti-racism protesters, and 45% said ""both equally likely"", while 14% were unsure; Democrats were more likely to attribute violence to white nationalists, while Republicans were most likely to blame both sides equally.
",2,0.55968386,-2.4865181
"A ""blame game"" ensued between them: Ferrar accused them of accepting bribes while his clergy claimed ""praemunire"".
",1,0.16808547,2.4066372
"The first recorded official persecution of Christians on behalf of the Roman Empire was in AD 64, when, as reported by the Roman historian Tacitus, Emperor Nero attempted to blame Christians for the Great Fire of Rome.
",2,1.4444963,-1.5640727
"Carmody, the writer of the note, mentioned his blame for that incident.
",1,-1.535772,2.3241062
"Analysts laid part of the blame on ABC's reliance on the ""MotW,"" which had suffered from ratings fatigue as well as a perceived drop in quality in its final season.
",1,-2.6902163,0.8666097
"Despite the presiding judge's attempt to silence Gilligan, he continued to blame a botched Gardaí investigation and planted evidence as the reason for his current imprisonment.
",2,0.1522373,-0.6635969
"Carrancho breaks into the bank only to witness Rossen murder the banker and then blame David.
",2,0.54869384,0.77559674
"The tragedy sparked a heated debate, as the Union victors were eager to blame the Confederates for dastardly behavior.
",2,1.2015414,-2.5508368
"Although Mr. Volnik also suspects the children are to blame for most of the pranks, he is very sympathetic when the boggart's experiment with traffic lights lands Emily in the hospital.
",2,-0.9245989,-3.1102626
"Her purpose is not to blame or exonerate any one particular group or action, but to point out that there are value judgments involved in such matters.
",2,0.7243118,-1.5754939
"She later said in an interview: ""In a way, I blame myself.
",2,0.7183145,-1.7596749
"Judge Lewis said she would have liked to have given Guerra a harsher sentence, but California statutes prevented her doing so: ""I don't think in my 25-plus years in law, I've ever seen somebody be so lacking of insight, blame or responsibility that you have demonstrated,"" she stated to Guerra before sentencing him to the maximum allowed per California statue, 6 months in jail.
",1,-1.4296101,1.8441637
"Consumer rights organizations, however, counter that they lack sufficient funds and blame the government for their inaction.
",2,2.4988794,-2.7922661
"The defence argued that the flight operator, Keystone Air, should take the blame because Tayfel's bosses pressured him to go ahead with the flight as scheduled.
",1,-1.830827,1.7597753
"Scott was cleared of blame.
",1,-0.94822985,1.4974457
"Ellis said, ""I condemned this type of propaganda, no matter who is running them, where they blame Mexicans as the only problem and where they attack them as the only source of illegal immigration.""
",2,1.447988,-1.6343349
"Aatir (Noor Hassan) tries to find Muqaddas's kidnappers, but to no avail, followed by confusion and blame.
",1,-0.6529524,2.516941
"A front-page article in ""Ha'aretz"" on March 28, 1983 even claimed that Israeli military investigators had found traces of nerve gas and quoted ""army sources"" as saying that they suspected that Palestinian militants were poisoning their own people in order to blame Israel and provoke an uprising.
",2,0.8973628,-0.89136434
"""They really wanted to blame somebody in the Middle East,"" the retired senior FBI official stated.
",2,0.1809823,-0.8761001
"Worse was to follow when Seán Doherty, the man who as Minister for Justice had taken the blame for the phone-tapping scandal of the early 1980s, went on television on RTÉ to reveal that Haughey had known about and authorised the phone-tapping.
",1,-3.0214012,1.4542278
"Nonetheless, he stood up for Germany, for example, against the accusations that the Imperial regime in Germany was to blame for the outbreak of World War I.
",2,-0.81427115,-3.5922844
"Kellestine had planned to take the bodies up the 401 and dump them in Kitchener, which was known as a stronghold of the Hells Angels, out of the belief the police would blame them, but he did not buy enough gas for the trip, forcing the killers to abort the trip to Kitchener, with the bodies dumped in a farmer's field chosen at random only because they couldn't go any further up the 401.
",2,0.43654355,-0.6994783
"Responding to a letter in support of Barnes, Raith sided with the Board and suggested that his character was to blame for the omission.
",2,-0.4636796,-2.863046
"Salvini responded to critics by accusing the centre-left government of responsibility for Mastropietro's death through allowing migrants to stay in the country and having ""blood on their hands"", asserting that the blame lies with those who ""fill with illegal immigrants"".
",1,-1.8033895,0.8317321
